Weighted amount,Deal Description,"Cumulative time in ""BANT Deal. Pain ID'ed (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Opportunity (Sales Pipeline)"" (HH:mm:ss)",Days to close,Deal Score,Close Date,Deal source attribution 2,"Cumulative time in ""In Trial - Trial in Progress (Sales Pipeline)"" (HH:mm:ss)",Contract Start Date,"Cumulative time in ""Partner Referrals  (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Closed Lost (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Deep Dive. PSP Drafted (Sales Pipeline)"" (HH:mm:ss)",Pipeline,Record ID,Forecast category,Original Traffic Source,Associated Company,Deal owner,Annual contract value,Is Closed (numeric),Amount in company currency,Annual recurring revenue,Monthly recurring revenue,Deal probability,Associated Company (Primary),Is Closed Won,Forecast probability,Contract End Date,Last Activity Date,Contract Term (Months),Trial Start date,Is closed lost,Weighted amount in company currency,Is Deal Closed?,Trial End Date,Deal Name,Amount,"Cumulative time in ""Closed Trial (Sales Pipeline)"" (HH:mm:ss)",Forecast amount,"Cumulative time in ""Negotiation (Sales Pipeline)"" (HH:mm:ss)",Is Open (numeric),"Cumulative time in ""Renewals  (Sales Pipeline)"" (HH:mm:ss)",Create Date,"Cumulative time in ""Contract Sent (Sales Pipeline)"" (HH:mm:ss)",Total contract value,Last Modified Date,"Cumulative time in ""Closed Won (Sales Pipeline)"" (HH:mm:ss)",Deal Stage,Deal Type
18000.0,RealPage,,,113.0,9.0,2025-03-19 09:04,Other,,,,,,Sales Pipeline,29539000838,Pipeline,Offline Sources,Associated_ae599248,Deal_066bf106,,0.0,90000.0,,,0.2,Associated_ae599248,False,,,2024-12-19 13:23,,,False,18000.0,False,,Deal_4916163e,90000.0,,90000.0,,1.0,,2024-11-25 09:07,,,2024-12-31 12:46,,Opportunity,New
1820.0,Southwest Federal Credit Union,,529:22:41,95.0,6.0,2025-02-28 12:28,Event,,,00:00:20,,,Sales Pipeline,29538999969,Best case,Offline Sources,Associated_6b9bc1f4,Deal_066bf106,,0.0,9100.0,,,0.2,Associated_6b9bc1f4,False,,,2024-12-23 15:30,,,False,1820.0,False,,Deal_8a268640,9100.0,,9100.0,,1.0,,2024-11-25 09:02,,,2025-01-16 14:08,,Deep Dive. PSP Drafted,New
10000.0,Win from Zenerate,,,149.0,5.0,2025-04-24 08:57,Event,,,00:00:55,,,Sales Pipeline,29545199948,Not forecasted,Offline Sources,Associated_276a2bcb,Deal_066bf106,,0.0,50000.0,,,0.2,Associated_276a2bcb,False,,,2024-12-17 16:43,,,False,10000.0,False,,Deal_bf084e0d,50000.0,,50000.0,,1.0,,2024-11-25 08:59,,,2024-12-25 03:29,,Opportunity,New
3000.0,Paid Trail,,00:01:29,106.0,19.0,2025-03-12 08:54,Event,,,00:00:23,,,Sales Pipeline,29545199489,Pipeline,Offline Sources,Associated_a514ea07,Deal_066bf106,,0.0,30000.0,,,0.1,Associated_a514ea07,False,,,,,,False,3000.0,False,,Deal_a514ea07,30000.0,,30000.0,,1.0,,2024-11-25 08:56,,,2025-01-07 20:38,,BANT Deal. Pain ID'ed,New
0.0,Use Case: client is looking to upgrade training wi...,,,149.0,8.0,2025-04-19 13:16,Referral Partner,,,,,,Sales Pipeline,29386780598,Not forecasted,Direct Traffic,Associated_ef811650,,,0.0,0.0,,,0.05,Associated_ef811650,False,,,2025-02-19 17:00,,,False,0.0,False,,Deal_67bf0eb4,0.0,,0.0,,1.0,,2024-11-20 12:17,,,2025-02-19 17:09,,Partner Referrals ,New
0.0,Use Case: Client looking to optimize training,,,149.0,8.0,2025-04-19 13:15,Referral Partner,,,,,,Sales Pipeline,29386780450,Not forecasted,Direct Traffic,Associated_ef811650,,,0.0,0.0,,,0.05,Associated_ef811650,False,,,2025-02-19 17:00,,,False,0.0,False,,Deal_75bfa1cf,0.0,,0.0,,1.0,,2024-11-20 12:16,,,2025-02-19 17:09,,Partner Referrals ,New
0.0,Sharath will be presenting solution directly to C-...,,,149.0,8.0,2025-04-19 13:13,Referral Partner,,,,,,Sales Pipeline,29393304473,Not forecasted,Direct Traffic,Associated_ef811650,,,0.0,0.0,,,0.05,Associated_ef811650,False,,,2025-02-19 17:00,,,False,0.0,False,,Deal_0170cd3d,0.0,,0.0,,1.0,,2024-11-20 12:14,,,2025-02-19 17:09,,Partner Referrals ,New
0.0,Use Case: Sharath will be presenting Symtrain solu...,,,149.0,8.0,2025-04-19 11:59,Referral Partner,,,,,,Sales Pipeline,29386766607,Not forecasted,Direct Traffic,Associated_ef811650,,,0.0,0.0,,,0.05,Associated_ef811650,False,,,2025-02-19 17:00,,,False,0.0,False,,Deal_6fab3433,0.0,,0.0,,1.0,,2024-11-20 10:59,,,2025-02-19 17:09,,Partner Referrals ,New
0.0,Use Case: Sharath will be presenting solution dire...,,,0.0,14.0,,Referral Partner,,,,,,Sales Pipeline,29386126911,Not forecasted,Direct Traffic,Associated_ef811650,,,0.0,0.0,,,0.05,Associated_ef811650,False,,,2025-02-19 17:00,,,False,0.0,False,,Deal_fc76a68e,0.0,,0.0,,1.0,,2024-11-20 10:58,,,2025-02-19 17:09,,Partner Referrals ,New
0.0,Use Case: 1 - Potential use with all off-shore hir...,,,149.0,8.0,2025-04-19 11:54,Referral Partner,,,,,,Sales Pipeline,29386765884,Not forecasted,Direct Traffic,Associated_ef811650,,,0.0,0.0,,,0.05,Associated_ef811650,False,,,,,,False,0.0,False,,Deal_3e31d7c7,0.0,,0.0,,1.0,,2024-11-20 10:56,,,2025-02-18 19:54,,Partner Referrals ,New
0.0,Use Case: Training and Onboarding,,,149.0,8.0,2025-04-19 11:48,Referral Partner,,,,,,Sales Pipeline,29386765139,Not forecasted,Direct Traffic,Associated_ef811650,,,0.0,0.0,,,0.05,Associated_ef811650,False,,,,,,False,0.0,False,,Deal_46eb2bbc,0.0,,0.0,,1.0,,2024-11-20 10:52,,,2025-02-18 19:52,,Partner Referrals ,New
0.0,New Biz,,2326:57:17,96.0,,2025-02-13 13:20,Search,,,00:00:08,,,Sales Pipeline,28880509079,Not forecasted,Offline Sources,Associated_be0ebeac,Deal_86a875eb,,1.0,18000.0,,,0.0,Associated_be0ebeac,False,,,2024-11-26 15:17,,,True,0.0,True,,Deal_cbd83e2e,18000.0,,18000.0,,0.0,,2024-11-08 14:23,,,2025-02-13 13:21,,Closed Lost,New
5000.0,Deal for Paid Trial,,,0.0,,2024-09-19 19:37,Master Agent,00:01:58,,,,,Sales Pipeline,28866556591,Closed won,Offline Sources,Associated_b74e69c4,Deal_dfbebf66,,1.0,5000.0,,,1.0,Associated_b74e69c4,True,,,2025-02-12 23:45,,2024-10-01,False,5000.0,True,2024-12-31,Deal_92c41221,5000.0,,5000.0,,0.0,,2024-11-07 18:34,,,2025-02-12 23:44,,Closed Won,PS
21750.0,BPO Program,,1561:51:53,157.0,24.0,2025-04-11 14:15,Other,,,,,,Sales Pipeline,28758159921,Best case,Offline Sources,Associated_28caf8fa,Deal_86a875eb,,0.0,43500.0,,,0.5,Associated_28caf8fa,False,,,2025-02-20 13:53,,,False,21750.0,False,,Deal_49f2de31,43500.0,,43500.0,,1.0,,2024-11-05 10:54,,,2025-02-20 13:53,,Contract Sent,New
46080.0,Possibly an addition of 800 users as TAFS is recen...,,,207.0,25.0,2025-05-31 09:49,Other,,,,,,Sales Pipeline,28700923268,Commit,Direct Traffic,Associated_fdc87b32,Deal_3cf008ff,,0.0,76800.0,,,0.6,Associated_fdc87b32,False,,,2025-02-14 09:17,,,False,46080.0,False,,Deal_51cc9b41,76800.0,,76800.0,,1.0,,2024-11-04 09:35,,,2025-02-19 06:27,,Negotiation,Growth
6000.0,Training and Coaching,,,149.0,8.0,2025-04-03 10:25,SymTrain EE name,,,,,,Sales Pipeline,28700427704,Pipeline,Offline Sources,Associated_aadfbe01,Deal_3d3dc242,,0.0,30000.0,,,0.2,Associated_aadfbe01,False,,,2024-11-21 16:30,,,False,6000.0,False,,Deal_49e9ada9,30000.0,,30000.0,,1.0,,2024-11-04 09:26,,,2025-02-11 04:44,,Opportunity,New
18000.0,BPO,,350:23:44,77.0,,2025-01-15 10:33,Customer Referral - Other,480:08:05,,,,,Sales Pipeline,28525080726,Closed won,Organic Search,Associated_14a47863,Deal_86a875eb,,1.0,18000.0,,,1.0,Associated_14a47863,True,,,2024-12-19 14:00,,2024-11-21,False,18000.0,True,2024-12-31,Deal_875c044f,18000.0,834:35:03,18000.0,,0.0,,2024-10-30 09:28,184:58:12,,2025-02-11 10:32,,Closed Won,New
0.0,1200-3000,,2592:19:53,108.0,,2025-02-13 13:32,Social Media,,,,,,Sales Pipeline,28423882503,Not forecasted,Offline Sources,Associated_b1c86828,Deal_86a875eb,,1.0,144000.0,,,0.0,Associated_b1c86828,False,,,2025-02-05 11:07,,,True,0.0,True,,Deal_1ac03f43,144000.0,,144000.0,,0.0,,2024-10-28 14:12,,,2025-02-13 13:33,,Closed Lost,New
13200.0,BPO,,,152.0,8.0,2025-03-19 22:29,Event,,,,,,Sales Pipeline,28713158659,Pipeline,Offline Sources,Associated_f9dd3203,Deal_86a875eb,,0.0,66000.0,,,0.2,Associated_f9dd3203,False,,,2024-11-25 12:09,,,False,13200.0,False,,Deal_68698884,66000.0,,66000.0,,1.0,,2024-10-18 12:12,,,2025-01-16 20:26,,Opportunity,New
1000.0,Jose has informed us that Sentara is exploring enh...,,,70.0,13.0,2024-12-27 11:47,Event,,,,,,Sales Pipeline,23368682664,Not forecasted,Offline Sources,Associated_68a9043b,Deal_da10afdb,,0.0,5000.0,,,0.2,Associated_68a9043b,False,,,2025-01-24 10:53,,,False,1000.0,False,,Deal_64fec2bf,5000.0,,5000.0,,1.0,,2024-10-18 11:50,,,2025-02-05 07:45,,Opportunity,New
22800.0,Have a growth opportunity of 1300 users,,,225.0,19.0,2025-05-31 15:07,Other,,,,,,Sales Pipeline,23375900245,Commit,Offline Sources,Associated_ea0c140e,Deal_3cf008ff,,0.0,38000.0,,,0.6,Associated_ea0c140e,False,,,2025-02-14 09:43,,,False,22800.0,False,,Deal_f990c0ff,38000.0,,38000.0,,1.0,,2024-10-18 11:49,,,2025-02-14 10:22,,Negotiation,Growth
13200.0,BPO Program,,2521:50:44,149.0,30.0,2025-03-15 14:07,Customer Referral - Other,,,358:31:35,,,Sales Pipeline,23317813521,Best case,Offline Sources,Associated_467968d5,Deal_86a875eb,,0.0,66000.0,,,0.2,Associated_467968d5,False,,,2025-02-19 18:12,,,False,13200.0,False,,Deal_c5661952,66000.0,,66000.0,,1.0,,2024-10-16 14:08,,,2025-02-19 18:12,,Deep Dive. PSP Drafted,New
5000.0,"Expanding into Colorado 
Agents - TBD",,336:22:51,108.0,19.0,2025-01-31 12:26,Customer Referral - Other,,,00:00:50,,,Sales Pipeline,23247429695,Best case,Offline Sources,Associated_059fd31c,Deal_066bf106,,0.0,10000.0,,,0.5,Associated_059fd31c,False,,,2025-02-14 09:31,,,False,5000.0,False,,Deal_85199066,10000.0,,10000.0,,1.0,,2024-10-15 12:36,,,2025-02-14 10:33,,Contract Sent,Growth
7500.0,Need more details,,336:28:06,108.0,23.0,2025-01-31 12:50,Customer Referral - Other,,,00:00:30,,,Sales Pipeline,23247275647,Best case,Offline Sources,Associated_059fd31c,Deal_066bf106,,0.0,15000.0,,,0.5,Associated_059fd31c,False,,,2025-02-14 09:31,,,False,7500.0,False,,Deal_4e4f2ff6,15000.0,,15000.0,,1.0,,2024-10-15 12:31,,,2025-02-14 10:33,,Contract Sent,Growth
0.0,Will potentially start using it collections depart...,,336:39:53,63.0,,2024-12-17 12:52,Other,,,,,,Sales Pipeline,23247426827,Not forecasted,Organic Search,Associated_bcd8dc22,Deal_3cf008ff,,1.0,23544.0,,,0.0,Associated_bcd8dc22,False,,,2024-10-22 11:00,,,True,0.0,True,,Deal_5a438748,23544.0,,23544.0,1176:52:51,0.0,,2024-10-15 12:19,,,2025-01-30 14:04,,Closed Lost,Growth
6000.0,"Jeremy Rodgers - COO
Kris Mora - 
Jonathan Fields ...",,,148.0,5.0,2025-03-12 14:36,Social Media,,,,,,Sales Pipeline,23245883816,Not forecasted,Offline Sources,Associated_ad3c675f,Deal_066bf106,,0.0,30000.0,,,0.2,Associated_ad3c675f,False,,,2024-12-03 11:19,,,False,6000.0,False,,Deal_b2a6e5a5,30000.0,,30000.0,,1.0,,2024-10-15 11:53,,,2025-01-13 19:19,,Opportunity,New
46200.0,AI Coaching,,,147.0,41.0,2025-03-07 13:10,Referral Partner,,,1823:17:09,,,Sales Pipeline,23172924024,Closed won,Offline Sources,Associated_fd1b631a,Deal_86a875eb,,0.0,66000.0,,,0.7,Associated_fd1b631a,False,,,2025-02-17 07:30,,2025-01-21,False,46200.0,False,2025-02-05,Deal_1a077a9d,66000.0,,66000.0,,1.0,,2024-10-11 12:10,481:58:20,,2025-02-17 08:14,,Closed Trial,New
0.0,.,2705:47:48,,117.0,,2025-02-05 12:01,Referral Partner,,,103:08:40,,,Sales Pipeline,23172923267,Not forecasted,Direct Traffic,Associated_25f99d0c,Deal_3d3dc242,,1.0,25000.0,,,0.0,Associated_25f99d0c,False,,,2024-11-26 00:06,,,True,0.0,True,,Deal_26e85ff2,25000.0,,25000.0,,0.0,,2024-10-11 12:04,,,2025-02-05 12:02,,Closed Lost,New
0.0,Silver,,3023:52:48,125.0,,2025-02-13 13:26,Other,,,,,,Sales Pipeline,23142937010,Not forecasted,Offline Sources,Associated_34e06c34,Deal_86a875eb,,1.0,66000.0,,,0.0,Associated_34e06c34,False,,,2024-11-27 10:32,,,True,0.0,True,,Deal_a1e43a24,66000.0,,66000.0,,0.0,,2024-10-10 14:33,,,2025-02-13 13:26,,Closed Lost,New
0.0,Licenses,,3099:03:44,129.0,,2025-02-13 13:21,PAM,,,,,,Sales Pipeline,22997393587,Not forecasted,Offline Sources,Associated_46f62f0e,Deal_86a875eb,,1.0,18000.0,,,0.0,Associated_46f62f0e,False,,,2024-11-05 10:38,,,True,0.0,True,,Deal_00b3423e,18000.0,,18000.0,,0.0,,2024-10-07 11:17,,,2025-02-13 13:21,,Closed Lost,New
10000.0,Implementation Fee,,,0.0,,2024-10-02 12:25,Referral Partner,,,,,,Sales Pipeline,22863736667,Closed won,Organic Search,Associated_d29e78a9,Deal_3d3dc242,,1.0,10000.0,,,1.0,Associated_d29e78a9,True,,,2025-01-01 09:00,,,False,10000.0,True,,Deal_a68932c6,10000.0,,10000.0,,0.0,,2024-10-02 12:25,,,2025-02-11 10:46,,Closed Won,PS
304000.0,"Renewal, additional $80k for Exclusivity for Human...",,,254.0,61.0,2025-06-12 14:40,Other,,,,,,Sales Pipeline,22813103370,Closed won,Offline Sources,Associated_19af168e,Deal_90c2529c,,0.0,380000.0,,,0.8,Associated_19af168e,False,,,2025-02-19 12:08,,,False,304000.0,False,,Deal_cf1b61c1,380000.0,,380000.0,,1.0,,2024-09-30 14:42,,,2025-02-19 12:08,,Renewals ,Renewal
24000.0,Renewal,,,181.0,57.0,2025-03-31 14:28,Other,,,,,,Sales Pipeline,22813472362,Closed won,Offline Sources,Associated_2fe60e04,Deal_90c2529c,,0.0,30000.0,,,0.8,Associated_2fe60e04,False,,,2025-02-18 15:30,,,False,24000.0,False,,Deal_2a0abff4,30000.0,,30000.0,,1.0,,2024-09-30 14:31,,,2025-02-20 10:46,,Renewals ,Renewal
19200.0,Renewal,,,273.0,68.0,2025-07-01 14:24,Other,,,,,,Sales Pipeline,22813842453,Closed won,Offline Sources,Associated_1e50a2dc,Deal_90c2529c,,0.0,24000.0,,,0.8,Associated_1e50a2dc,False,,,2025-02-14 15:30,,,False,19200.0,False,,Deal_26a1fbb1,24000.0,,24000.0,,1.0,,2024-09-30 14:25,,,2025-02-14 15:54,,Renewals ,Renewal
5000.0,Renewal,,,140.0,,2025-02-18 10:15,Other,,,,,,Sales Pipeline,22813841238,Closed won,Offline Sources,Associated_fdc87b32,Deal_3cf008ff,,1.0,5000.0,,,1.0,Associated_fdc87b32,True,,,,,,False,5000.0,True,,Deal_79a25ab6,5000.0,,5000.0,,0.0,3380:59:45,2024-09-30 14:15,,,2025-02-18 10:15,,Closed Won,Renewal
5000.0,Auto Renewal,,,115.0,,2025-01-24 11:34,Other,,,,,,Sales Pipeline,22813468222,Closed won,Offline Sources,Associated_881ceda3,Deal_3cf008ff,,1.0,5000.0,,,1.0,Associated_881ceda3,True,,,2024-12-10 11:00,,,False,5000.0,True,,Deal_48ad94d3,5000.0,,5000.0,,0.0,2782:36:31,2024-09-30 13:57,,,2025-01-24 11:34,,Closed Won,Renewal
8100.0,Has a growth opportunity of 10 additional user lic...,,,138.0,,2025-02-12 11:22,Other,,,,,,Sales Pipeline,22681760840,Best case,Offline Sources,Associated_33af9cf7,Deal_3cf008ff,,1.0,8100.0,,,1.0,Associated_33af9cf7,True,,,,,,False,8100.0,True,,Deal_380f63f8,8100.0,,8100.0,3151:12:25,0.0,,2024-09-27 09:28,00:00:05,,2025-02-12 11:22,163:40:45,Closed Won,Growth
15000.0,"First call was with: Enterprise Ops, HR&D, tech te...",,362:49:36,150.0,17.0,2025-02-22 13:58,Search,,,,,,Sales Pipeline,22643138974,Pipeline,Organic Search,Associated_429c43b8,Deal_3d3dc242,,0.0,150000.0,,,0.1,Associated_429c43b8,False,,,2024-12-19 11:00,,,False,15000.0,False,,Deal_f9df7d6e,150000.0,,150000.0,,1.0,,2024-09-25 14:00,,,2025-02-18 19:22,,BANT Deal. Pain ID'ed,New
30400.0,Growth Deal outside of Coach,,,146.0,,2025-02-19 10:42,Referral Partner,,,338:50:59,,,Sales Pipeline,31622890817,Closed won,Organic Search,Associated_d29e78a9,Deal_c0f16cf9,,1.0,30400.0,,,1.0,Associated_d29e78a9,True,,,2025-02-14 09:15,,,False,30400.0,True,,Deal_9b02ff36,30400.0,,30400.0,1044:52:00,0.0,,2024-09-25 12:56,,,2025-02-19 10:43,,Closed Won,Growth
2400.0,Auto-renewal,,,309.0,50.0,2025-07-31 10:52,Other,,,147:51:07,,,Sales Pipeline,22568943391,Closed won,Offline Sources,Associated_9b392932,Deal_90c2529c,,0.0,3000.0,,,0.8,Associated_9b392932,False,,,2025-02-18 13:45,,,False,2400.0,False,,Deal_18e8c11c,3000.0,,3000.0,,1.0,,2024-09-24 10:53,,,2025-02-19 10:45,,Renewals ,Renewal
15000.0,"Along with project, exploring new tools to enhance...",,,150.0,14.0,2025-02-20 21:51,SymTrain EE name,,,,,,Sales Pipeline,22549228912,Pipeline,Organic Search,Associated_e1faffb3,Deal_3d3dc242,,0.0,150000.0,,,0.1,Associated_e1faffb3,False,,,2024-11-20 13:08,,,False,15000.0,False,,Deal_9586f95e,150000.0,,150000.0,,1.0,,2024-09-23 21:52,,,2025-02-17 19:40,,BANT Deal. Pain ID'ed,New
5000.0,Inizio - Trial,,,149.0,12.0,2025-02-19 14:48,Social Media,,,,,,Sales Pipeline,22549184338,Not forecasted,Referrals,Associated_a7adffda,Deal_066bf106,,0.0,25000.0,,,0.2,Associated_a7adffda,False,,,2024-12-04 10:21,,,False,5000.0,False,,Deal_3f2aab67,25000.0,,25000.0,,1.0,,2024-09-23 14:48,,,2025-02-19 14:49,,Opportunity,New
21000.0,Renewal,,,67.0,,2024-11-29 16:29,Other,,,,,,Sales Pipeline,22549172369,Closed won,Offline Sources,Associated_cce6af0b,Deal_90c2529c,,1.0,21000.0,,,1.0,Associated_cce6af0b,True,,,2025-01-07 13:00,,,False,21000.0,True,,Deal_fe445029,21000.0,,21000.0,,0.0,2546:42:30,2024-09-23 13:37,,,2025-01-14 16:29,,Closed Won,Renewal
187000.0,Contract Deal,,,128.0,,2025-01-29 16:45,Other,,,,,,Sales Pipeline,22539098185,Closed won,Organic Search,Associated_daef39a4,Deal_3d3dc242,,1.0,187000.0,,,1.0,Associated_daef39a4,True,,,2025-01-17 14:49,,,False,187000.0,True,,Deal_181d10d5,187000.0,,187000.0,2743:38:37,0.0,,2024-09-23 08:14,337:51:42,,2025-02-18 08:31,,Closed Won,New
0.0,New Business,,02:36:25,109.0,,2025-01-07 13:56,Search,,,,,,Sales Pipeline,22458911851,Not forecasted,Offline Sources,Associated_71a4e08c,Deal_86a875eb,,1.0,93000.0,,,0.0,Associated_71a4e08c,False,,,2024-11-19 16:08,,,True,0.0,True,,Deal_3aef8766,93000.0,,93000.0,,0.0,,2024-09-20 11:56,2616:23:19,,2025-02-13 13:20,,Closed Lost,New
0.0,Referral,,,150.0,17.0,2025-02-16 21:09,Referral Partner,,,,,,Sales Pipeline,22430126207,Pipeline,Offline Sources,Associated_b44e5b05,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_b44e5b05,False,,,2024-11-21 17:02,,,False,0.0,False,,Deal_efc95920,0.0,,0.0,,1.0,,2024-09-19 21:10,,,2025-02-18 19:38,,Partner Referrals ,New
627920.0,"3 year deal, opt out Aug-Nov each year",,,467.0,54.0,2025-12-31 10:34,Other,,,265:03:51,,,Sales Pipeline,22424270143,Closed won,Offline Sources,Associated_4019582e,Deal_90c2529c,,0.0,784900.0,,,0.8,Associated_4019582e,False,,,2025-02-20 11:31,,,False,627920.0,False,,Deal_9de10977,784900.0,,784900.0,,1.0,,2024-09-19 13:40,,,2025-02-20 11:32,,Renewals ,Renewal
52800.0,Auto renews for 2025,,,253.0,63.0,2025-05-31 13:18,Other,,,,,,Sales Pipeline,22424217480,Closed won,Offline Sources,Associated_73370300,Deal_90c2529c,,0.0,66000.0,,,0.8,Associated_73370300,False,,,2025-02-17 12:00,,,False,52800.0,False,,Deal_3806cd93,66000.0,,66000.0,,1.0,,2024-09-19 13:27,,,2025-02-17 12:03,,Renewals ,Renewal
17248.0,Renewal,,,1045.0,49.0,2027-08-01 09:01,Other,,,,,,Sales Pipeline,22413073409,Not forecasted,Offline Sources,Associated_b19ef25f,Deal_3cf008ff,,0.0,21560.0,,,0.8,Associated_b19ef25f,False,,,2025-02-14 09:51,,,False,17248.0,False,,Deal_49323832,21560.0,,21560.0,,1.0,,2024-09-19 09:03,,,2025-02-14 09:51,,Renewals ,Renewal
7200.0,Auto Renewal,,,146.0,,2025-02-12 11:38,Other,,,,,,Sales Pipeline,22413072747,Closed won,Offline Sources,Associated_499f0a3c,Deal_3cf008ff,,1.0,7200.0,,,1.0,Associated_499f0a3c,True,,,2025-02-10 10:00,,,False,7200.0,True,,Deal_5e580b7d,7200.0,,7200.0,,0.0,2140:43:40,2024-09-19 08:59,1366:55:33,,2025-02-12 11:39,,Closed Won,Renewal
15000.0,Renewal,,,60.0,,2024-11-18 13:49,Other,,,,,,Sales Pipeline,22412744791,Closed won,Offline Sources,Associated_ea0c140e,Deal_3cf008ff,,1.0,15000.0,,,1.0,Associated_ea0c140e,True,,,2024-11-14 10:04,,,False,15000.0,True,,Deal_9e627278,15000.0,,15000.0,,0.0,1446:17:04,2024-09-19 08:31,,,2025-02-07 14:12,,Closed Won,Renewal
0.0,sso ,,,107.0,19.0,2025-01-03 15:09,Event,,,,,,Sales Pipeline,22395214925,Pipeline,Direct Traffic,Associated_4e22c870,Deal_3d3dc242,,0.0,0.0,,,0.2,Associated_4e22c870,False,,,2024-12-02 09:52,,,False,0.0,False,,Deal_ca35796e,0.0,,0.0,,1.0,,2024-09-18 15:10,,,2025-02-20 13:20,,Opportunity,PS
18000.0,Free Trial,,136:37:13,104.0,11.0,2024-12-31 09:53,Other,,,,,,Sales Pipeline,22372859798,Commit,Organic Search,Associated_6c3fa72a,Deal_17defa5f,,0.0,30000.0,,,0.6,Associated_6c3fa72a,False,,,2025-01-31 12:30,,,False,18000.0,False,,Deal_4706f099,30000.0,,30000.0,,1.0,,2024-09-17 16:15,410:04:34,,2025-02-14 11:35,,Negotiation,New
12500.0,"50 new users effective November 1st, 2024",,,10.0,,2024-09-26 22:44,SymTrain EE name,,,,,,Sales Pipeline,22340729779,Closed won,Offline Sources,Associated_60459aba,Deal_3d3dc242,,1.0,12500.0,,,1.0,Associated_60459aba,True,,,2024-09-29 22:23,,,False,12500.0,True,,Deal_2c784c87,12500.0,,12500.0,84:06:00,0.0,,2024-09-16 21:17,157:21:13,,2024-12-23 10:25,,Closed Won,Growth
0.0,.,,,149.0,15.0,2025-02-10 11:48,Referral Partner,,,,,,Sales Pipeline,22254233163,Not forecasted,Direct Traffic,Associated_541b1662,,,0.0,0.0,,,0.05,Associated_541b1662,False,,,2024-11-26 00:06,,,False,0.0,False,,Deal_25d278d7,0.0,,0.0,,1.0,,2024-09-13 12:49,,,2025-02-20 01:09,,Partner Referrals ,New
10000.0,Alight POC,,,272.0,23.0,2025-06-13 10:37,Referral Partner,,,,,,Sales Pipeline,33587003023,Pipeline,Offline Sources,Associated_aa6bc4fe,Deal_3d3dc242,,0.0,50000.0,,,0.2,Associated_aa6bc4fe,False,,,2025-02-19 12:02,,,False,10000.0,False,,Deal_aa6bc4fe,50000.0,,50000.0,,1.0,,2024-09-13 12:45,,,2025-02-19 13:48,,Opportunity,New
66000.0,"BPO Partner Program, insurance, outbound sales, wa...",,,81.0,,2024-12-02 13:56,Referral Partner,1799:44:06,,,,,Sales Pipeline,22200267917,Closed won,Direct Traffic,Associated_f459af55,Deal_86a875eb,,1.0,66000.0,,,1.0,Associated_f459af55,True,,,2024-11-28 12:30,,2024-10-01,False,66000.0,True,2024-12-01,Deal_1c52dcfa,66000.0,137:14:02,66000.0,,0.0,,2024-09-12 12:28,09:29:34,,2025-01-10 18:27,,Closed Won,New
0.0,New Business,,3766:26:56,156.0,,2025-02-13 13:22,Social Media,,,,,,Sales Pipeline,22090648230,Not forecasted,Organic Search,Associated_8a88afdb,Deal_86a875eb,,1.0,55000.0,,,0.0,Associated_8a88afdb,False,,,2024-12-11 09:00,,,True,0.0,True,,Deal_e7a0cec9,55000.0,,55000.0,,0.0,,2024-09-09 15:55,,,2025-02-13 13:23,,Closed Lost,New
13200.0,BPO Partnership Program,,,203.0,28.0,2025-04-01 15:37,Event,,,,,,Sales Pipeline,22086573062,Not forecasted,Offline Sources,Associated_e42997a3,Deal_86a875eb,,0.0,66000.0,,,0.2,Associated_e42997a3,False,,,2025-01-24 12:34,,,False,13200.0,False,,Deal_021381c4,66000.0,,66000.0,,1.0,,2024-09-09 15:39,,,2025-02-12 08:35,,Opportunity,New
72000.0,renewal for 2024,,,0.0,,2024-09-03 13:02,Other,,,00:03:23,,,Sales Pipeline,21900634765,Closed won,Offline Sources,Associated_99580638,Deal_1255256f,,1.0,72000.0,,,1.0,Associated_99580638,True,,,2024-09-04 13:30,,,False,72000.0,True,,Deal_e810046d,72000.0,,72000.0,,0.0,,2024-09-03 12:58,,,2025-02-19 10:45,,Closed Won,Renewal
0.0,"End Customer Contact: Chris Condon

End Customer T...",,,149.0,5.0,2025-01-27 09:46,Referral Partner,,,,,,Sales Pipeline,21820305669,Not forecasted,Direct Traffic,Associated_ef811650,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_ef811650,False,,,2024-11-26 00:06,,,False,0.0,False,,Deal_51341cd5,0.0,,0.0,,1.0,,2024-08-30 10:47,,,2025-02-19 08:50,,Partner Referrals ,New
0.0,"End Customer Title: OVP & Division Leader

End Cus...",,,149.0,5.0,2025-01-27 09:32,Referral Partner,,,,,,Sales Pipeline,21820261436,Not forecasted,Direct Traffic,Associated_ef811650,Deal_3d3dc242,,0.0,0.0,,,0.05,Associated_ef811650,False,,,2024-10-11 15:00,,,False,0.0,False,,Deal_e99da5ea,0.0,,0.0,,1.0,,2024-08-30 10:35,,,2025-01-28 19:13,,Partner Referrals ,New
